index,split,class,label,file,relative_path,image_sha256,run,seed,support_id,query_id,sequence_group
10,support,Powdery Mildew,1,White Spot_20241104_012317.jpg.jpg,Powdery Mildew/White Spot_20241104_012317.jpg.jpg,edd9f761bbae07f0ff77a889f9f4afd5fa0636425e48424da4407038bd325b54,1,620,,,
11,support,Powdery Mildew,1,White Spot_IMG_20241108_184413.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_184413.jpg.jpg,7336b72308b02cbed0ce3d8431df1827103f5603f1e4fe3435bd833b5eff0e13,1,620,,,
12,support,Powdery Mildew,1,White Spot_20241104_004541.jpg.jpg,Powdery Mildew/White Spot_20241104_004541.jpg.jpg,5ebc626451f5d25a193080f8a1930cafbfaaa94dbb64bf3ec5efaf72c6eba827,1,620,,,
13,support,Powdery Mildew,1,White Spot_20241104_003746.jpg.jpg,Powdery Mildew/White Spot_20241104_003746.jpg.jpg,39d96cc0dbe9082e91ef9d1fd505175f26e7a32324bdb25551e504d76f34c670,1,620,,,
14,support,Powdery Mildew,1,White Spot_IMG_20241108_184106.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_184106.jpg.jpg,96b37fcfa02a54d310676a2610cedafa44bdadbe3bfda2936327f2c2d219a5b7,1,620,,,
15,support,Powdery Mildew,1,White Spot_20241104_013330.jpg.jpg,Powdery Mildew/White Spot_20241104_013330.jpg.jpg,eb4a867343f864871942af7d4584cf1bc4dcc347dbbb541b30073f6e76c13e98,1,620,,,
16,support,Powdery Mildew,1,White Spot_20241104_004657.jpg.jpg,Powdery Mildew/White Spot_20241104_004657.jpg.jpg,c41cabfafc71682fb58ed7d85df9612d6cfe3b8f18a6d4acd5c8bd2a66efc168,1,620,,,
17,support,Powdery Mildew,1,White Spot_20241104_004358.jpg.jpg,Powdery Mildew/White Spot_20241104_004358.jpg.jpg,f2629322fbdd4d23db17c1adcb3aa1509046fe76b384a96ffa9cd8f22578a721,1,620,,,
18,support,Powdery Mildew,1,White Spot_IMG_20241108_191051.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_191051.jpg.jpg,e57798cf583e087306d2b8333833d3958220d6628b4d23e3e0aa0aacc49eb94d,1,620,,,
19,support,Powdery Mildew,1,White Spot_20241104_012245.jpg.jpg,Powdery Mildew/White Spot_20241104_012245.jpg.jpg,e8184f7a179948c619373d7e39cbe5b06eb2ccad49519dffeca4f06f61bbd5dd,1,620,,,
20,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195653.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195653.jpg.jpg,6bad8a1a24000f6e04b219eb36ec5cab2380d32848d188a18593abc5d264760d,1,620,,,
21,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195615.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195615.jpg.jpg,bec5a88692db10dc48a698d528e4f10d294e193cb0a67e7a4dd267358244d0d2,1,620,,,
22,support,Shot Hole Leaf,2,Spot Leaf_20241103_194015.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194015.jpg.jpg,7e9d871ed61970d819930ceb2ff51dbceea193970d76486f50c60ae8d2149b1b,1,620,,,
23,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_191755.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_191755.jpg.jpg,c72999c67cb27459f8b3cee0f4fca18baa02d5ac1ff1593c204600fa414607e7,1,620,,,
24,support,Shot Hole Leaf,2,Spot Leaf_20241103_192253.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192253.jpg.jpg,4a8c525161ec4c2335fa037ffa99f622eb9ce07826a490ad8195969a6a17997c,1,620,,,
25,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195523.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195523.jpg.jpg,388bb02f0c78cb62fa521f9897e4736157885bb1ad2bdece30ff29bd7ff11e60,1,620,,,
26,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_193442.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_193442.jpg.jpg,3f5ea8608d26c3c2a03b88180eeee00f9ad45d6f6874959930978a16e6b40b62,1,620,,,
27,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195339.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195339.jpg.jpg,4473901b3e53baee90e13748b2be07f15c465d2362406b53a97480c144d99dd8,1,620,,,
28,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_193505.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_193505.jpg.jpg,eef32d488ce85b411d8ac50034e687fca8ef3aad12908be4c7cc34c972a286b1,1,620,,,
29,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193031.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193031.jpg.jpg,7b231cdf9f7425e4b286d2d3517fdbabaabf6166adccc39241591d6d19a0d4ba,1,620,,,
30,support,Yellow Leaf,3,Yellow Leaf_20241108_183230.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_183230.jpg.jpg,bba539f7b070cda367c39d0c3ec89959cdcbd53e0b249a992455b9f0e381cec9,1,620,,,
31,support,Yellow Leaf,3,Yellow Leaf_20241108_191037.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_191037.jpg.jpg,c464bc4b7fa663c81f065ee49e8c222d3adbb2375614bb631d006f1baaa27eb7,1,620,,,
32,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200639.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200639.jpg.jpg,7ac3a176387e9a3d175f43630a418f5bb06c243a88037193fed1f31a24427d33,1,620,,,
33,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_200049.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_200049.jpg.jpg,165c456044e6c1b7411e36261d5bebd5a8760ed3600d75165fac5d7145f0e2a2,1,620,,,
34,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_194700.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_194700.jpg.jpg,0074dd1feccae8a92ea64e1d12611624b5ad01daca3b394ea61880b8ddd9f943,1,620,,,
35,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_194740.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_194740.jpg.jpg,1130ac6a5efb32fff6f4333f213e796a42b03de5908c9ac807bd0c9c016cf1c7,1,620,,,
36,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195339.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195339.jpg.jpg,ccb9402b77c639083def53ff96d691ccca8bea6002260b7f52d93ac83078ffee,1,620,,,
37,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_201714.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_201714.jpg.jpg,e29c7b05b395bbc260cf3c88d9b8e224f74e1fa9ab7ebb6f92f68bdb6943c4b7,1,620,,,
38,support,Yellow Leaf,3,Yellow Leaf_20241103_223445.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_223445.jpg.jpg,8cf24192ef26d027dda94f9ccd1fcff38bd0fee2e1cf8e3f5e4d384c8b8e8c80,1,620,,,
39,support,Yellow Leaf,3,Yellow Leaf_20241108_183723.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_183723.jpg.jpg,0f93ad752e3cfdfbc5290d28d964a288fdb68cda191ef4cb629962e20c9c5d46,1,620,,,
