index,split,class,label,file,relative_path,image_sha256,run,seed,support_id,query_id,sequence_group
12,support,Powdery Mildew,1,White Spot_20241104_004732.jpg.jpg,Powdery Mildew/White Spot_20241104_004732.jpg.jpg,6abf95fd511f07c2ae668682b631fccb5dbb92075693b7e4786de5b931266023,5,624,,,
13,support,Powdery Mildew,1,White Spot_IMG_20241108_183232.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_183232.jpg.jpg,7ebed32292945b16eb04ccf1a80c69800394db09d08b66e15f0542c845b56dbb,5,624,,,
14,support,Powdery Mildew,1,White Spot_IMG_20241108_185907.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_185907.jpg.jpg,68a66903d1ca4b91df0dbf769b904642bd3f7af22437cb3d6f3784b0709eadc4,5,624,,,
15,support,Powdery Mildew,1,White Spot_20241104_014534.jpg.jpg,Powdery Mildew/White Spot_20241104_014534.jpg.jpg,b148a2d25cf92b7f65e8785ce03986fd2738da924bde55f7d986f59da3723e44,5,624,,,
16,support,Powdery Mildew,1,White Spot_20241104_005559.jpg.jpg,Powdery Mildew/White Spot_20241104_005559.jpg.jpg,cc6e3f9b9acf4243ca286cc18045cad3e821b45fb4e43d0dda588dd8a64135ef,5,624,,,
17,support,Powdery Mildew,1,White Spot_20241104_003828.jpg.jpg,Powdery Mildew/White Spot_20241104_003828.jpg.jpg,d685fabec745919023c72941b825b1515e1ebd88dd567f93ef760d852cc37a74,5,624,,,
18,support,Powdery Mildew,1,White Spot_IMG_20241108_184122.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_184122.jpg.jpg,bb9352600309071b33d8ac3cb5541d7d0fd562c7a0faa5110d8d2fa6f80a0787,5,624,,,
19,support,Powdery Mildew,1,White Spot_20241104_014618.jpg.jpg,Powdery Mildew/White Spot_20241104_014618.jpg.jpg,cd0704accc170b6a3aee7af5dabd4b5aee47d9b4b293f8f82fc99c12ede9ec38,5,624,,,
20,support,Shot Hole Leaf,2,Spot Leaf_20241103_195724.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195724.jpg.jpg,ae48eb732b03de3d8f418d5ab84312c6bc9e347671fff69c8caa7f42beee855b,5,624,,,
21,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192923.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192923.jpg.jpg,00e7083ca3dd495af6115a8a22b96597a932092dec23349425cc14270d2feb64,5,624,,,
22,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195628.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195628.jpg.jpg,e0a6b5f76b902d8992f01e27ea2680695175bdb19ba97a24c46499a96ecc246a,5,624,,,
23,support,Shot Hole Leaf,2,Spot Leaf_20241103_195933.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195933.jpg.jpg,9100a596b48497022f755ef3dbecfec3bc93e240fb1ababe6c10ad0467de339a,5,624,,,
24,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_194702.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_194702.jpg.jpg,9a30f4bb5534f094786f14a30ed93e938b4ec56e668760c3c82cadcb0d450770,5,624,,,
25,support,Shot Hole Leaf,2,Spot Leaf_20241103_195658.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195658.jpg.jpg,4459c15dc49372a495a930500304f1cd40d85158b87c4a3b62659f7f55d1dd89,5,624,,,
26,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_193807.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_193807.jpg.jpg,6629b40b34a5ad7a2fcad7019b5554e128499c9cc72edaf5a26bee65ad2c7b61,5,624,,,
27,support,Shot Hole Leaf,2,Spot Leaf_20241103_195917.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195917.jpg.jpg,2d1db080c5dd7c2d2464c46b7ca73ac3fea98c5aad44f8a28a10b7c58d71e63c,5,624,,,
28,support,Shot Hole Leaf,2,Spot Leaf_20241103_192147.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192147.jpg.jpg,50a56e1f1b32745311b64e3e54963b99771e09149cfce22c607c58cc03436380,5,624,,,
29,support,Shot Hole Leaf,2,Spot Leaf_20241103_195816.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195816.jpg.jpg,171922e63165c249ab8cd093c89bdafe13ea29c7e2296f4bdfa2aa41695d1939,5,624,,,
30,support,Yellow Leaf,3,Yellow Leaf_20241108_183401.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_183401.jpg.jpg,773a3afad9ab67e885702ba6fac65bd56ad34fe25c76304583b12ba722b0b45e,5,624,,,
31,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200647.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200647.jpg.jpg,4de705132be6a01860e6afd35abc5d859d7ea9692a9d59fc8718fe9c4ed4766a,5,624,,,
32,support,Yellow Leaf,3,Yellow Leaf_20241103_201655.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_201655.jpg.jpg,04cad275126b9847b4a3573522b3e9cb355e94a7e39ff7722668f1bf7e47cdd9,5,624,,,
33,support,Yellow Leaf,3,Yellow Leaf_20241103_223546.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_223546.jpg.jpg,3d63e2f3d4b7a34dbb34c6b2914f03502cb3e087fd5191db31459e5079175bf3,5,624,,,
34,support,Yellow Leaf,3,Yellow Leaf_20241103_201547.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_201547.jpg.jpg,700b78f4a0b3606837f7c93b93bd5475663bd6450a239b8281863bffce12f3dd,5,624,,,
35,support,Yellow Leaf,3,Yellow Leaf_20241103_201143.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_201143.jpg.jpg,801fd2881424d4edc8d8ab0f28f4daa3823d2603404b050fc5276958c8784fd4,5,624,,,
36,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195706.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195706.jpg.jpg,8b9bb2634d33b1dfbc23bb27d2b6a82a54eea902dac47b05f2451e201427c8a9,5,624,,,
37,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195147.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195147.jpg.jpg,7990972905120bad6056fe6d8203440ba1a08a741514bd4c84369bb31dcf7968,5,624,,,
38,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_201631.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_201631.jpg.jpg,b6a38f593e5c1775fd250c6d7454e93299756654b750bded729d9cd8bc0c95bf,5,624,,,
39,support,Yellow Leaf,3,Yellow Leaf_20241103_201427.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_201427.jpg.jpg,eaa601e63ec59e0d2f51b717d422434e8787d373e0fcf131d7643e19c5bf1d71,5,624,,,
