index,split,class,label,file,relative_path,image_sha256,run,seed,support_id,query_id,sequence_group
23,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_191346.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_191346.jpg.jpg,65ecf665beb8163982b96e81d921f3a7738ebad8d22e3b5bba76f1b203c205a9,3,622,,,
24,support,Shot Hole Leaf,2,Spot Leaf_20241103_195536.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_195536.jpg.jpg,36afcbccfe8aefd34c3a9b09a7135697da83e6e3e26b2cf0c14c79d7a159766a,3,622,,,
25,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193623.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193623.jpg.jpg,7c609af5514ea36e1c98a20f43c143a6dca763d2c99681f91cf9825e8e526aee,3,622,,,
26,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_193840.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_193840.jpg.jpg,32c4b785a10d0b9f6ca19e4d76eb100e4954ba5c858225ecd1212745ee72d3ad,3,622,,,
27,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195332.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195332.jpg.jpg,1565d6e5ba0119ff9a01c50b35a994c32f0f021dad3329209e58e88237e6df11,3,622,,,
28,support,Shot Hole Leaf,2,Spot Leaf_20241103_194724.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194724.jpg.jpg,e7ee578ffd9b51d4fecc8f5ecb2a4c1ff8163f26ef300a55feaa8ec1392335a2,3,622,,,
29,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195420.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195420.jpg.jpg,5e49997a004ea42f9c95e5512b1cdfc9acc96f39a1ddbac700aa80ffc915db69,3,622,,,
30,support,Yellow Leaf,3,Yellow Leaf_20241108_191343.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_191343.jpg.jpg,2d7aac4e768ee50b51ac2b7230b1d2632ae802b41cc2373a6cb5ec14dcb8b4db,3,622,,,
31,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200706.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200706.jpg.jpg,f4a677f27d349d0e4f1434c2f724641e1ca8d4de295b28911be0ae62bef39734,3,622,,,
32,support,Yellow Leaf,3,Yellow Leaf_20241103_200355.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_200355.jpg.jpg,4100816610f9dc9d253faf46deef40b2ca7d114d32ba8a8de95572b7c2624836,3,622,,,
33,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195206.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195206.jpg.jpg,57aad39005c737c0e6a1ed19ade1f30e2427230f6a03ff6d2634eeb16818805f,3,622,,,
34,support,Yellow Leaf,3,Yellow Leaf_20241103_224237.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_224237.jpg.jpg,75bbe3e2e890b29c5d43930ad3289d99639209eed39adb86cbf4a8caa5e4a53a,3,622,,,
35,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195846.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195846.jpg.jpg,383180bd65eb396128d0436e60d0c4adfce3f1ecbef64fb588c3399fbd250a79,3,622,,,
36,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200124.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200124.jpg.jpg,16828cdd97be825d8b0465e4b74b49f8c5cd48dce5e8a06fc2ec04cb0f2f34c6,3,622,,,
37,support,Yellow Leaf,3,Yellow Leaf_20241108_191118.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_191118.jpg.jpg,d65161861d5acc4b1dcc6f8a0b23a49948207d22981f12e5972bb37c35b4f2ff,3,622,,,
38,support,Yellow Leaf,3,Yellow Leaf_20241103_200422.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_200422.jpg.jpg,c897fc5ecc2000ec961a78f2e35ab8aa001c5e0cfe2c2c5b020790e2a651ec79,3,622,,,
39,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200354.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200354.jpg.jpg,9b952fdb69dd463ba60913e790cce7d272779c500374d56065135f1f75801b9e,3,622,,,
