index,split,class,label,file,relative_path,image_sha256,run,seed,support_id,query_id,sequence_group
16,support,Powdery Mildew,1,White Spot_20241104_014534.jpg.jpg,Powdery Mildew/White Spot_20241104_014534.jpg.jpg,b148a2d25cf92b7f65e8785ce03986fd2738da924bde55f7d986f59da3723e44,2,621,,,
17,support,Powdery Mildew,1,White Spot_20241104_012441.jpg.jpg,Powdery Mildew/White Spot_20241104_012441.jpg.jpg,dd820a8f9d46c29cb6ea3b01aad03c579ccb4c4d5826f6ac3316e15ac28af49f,2,621,,,
18,support,Powdery Mildew,1,White Spot_IMG_20241108_185849.jpg.jpg,Powdery Mildew/White Spot_IMG_20241108_185849.jpg.jpg,af6a5c586fb7b283a0d9171b11c4b4c5ac79c06804e20eb80a27e7eac84e8f4d,2,621,,,
19,support,Powdery Mildew,1,White Spot_20241104_013125.jpg.jpg,Powdery Mildew/White Spot_20241104_013125.jpg.jpg,1300a3e45e8e8c0215ceec1520041e0e17448cbb1817b223e28e16708f112581,2,621,,,
20,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195451.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195451.jpg.jpg,fdda8dff3527b607ba97d70e5f185bd28e516612ed2955be8030f47ef7f32dc8,2,621,,,
21,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195430.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195430.jpg.jpg,57ff995ade01e7146f13fe49b1ed1add1053fcb43ac67fd1d931c2d219beb700,2,621,,,
22,support,Shot Hole Leaf,2,Spot Leaf_20241103_194953.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194953.jpg.jpg,0bb70252fc9597312845b438a4295644d865541718509df4e8db3334bf320bbf,2,621,,,
23,support,Shot Hole Leaf,2,Spot Leaf_20241103_191636.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_191636.jpg.jpg,7ddf1d0ddb068a75dc5710f9ee3436c7c051dd612c99c4da99c1ea8df89e6d0f,2,621,,,
24,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_191944.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_191944.jpg.jpg,ad87c791e731dd8968609a1ed4d7ca001009c027cfd3419484b0b1aca4da9714,2,621,,,
25,support,Shot Hole Leaf,2,Spot Leaf_20241103_192031.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192031.jpg.jpg,02f0fe85d0c7b2b6259e0eef33fd030529fae8e2758311ce9797798a6f062f3f,2,621,,,
26,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195601.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195601.jpg.jpg,dfb6c79d0faeb353318f5753a0d3c4a1c43157b5169c9077ab8245bbfa23fc01,2,621,,,
27,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195428.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195428.jpg.jpg,7b84c421d9f8c5dd87115ec6fcfcf033965b1b6ff102b6145b504b11ea3ebca7,2,621,,,
28,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_193408.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_193408.jpg.jpg,1e49086136a5d75bc6ee4122ad11ef783b31c74c3df550362ab8f900a10834c1,2,621,,,
29,support,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195715.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195715.jpg.jpg,44fc5bc67342a9e5b3baedb41d9ec5c982a9e9debf35935ff3ca0c5d9a5be303,2,621,,,
30,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200608.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200608.jpg.jpg,ecd27128f2ecbee51553d202447ab66725a4635915ec7495273031b83f96b3e6,2,621,,,
31,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200411.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200411.jpg.jpg,baf51e228f33da73318eb7cb15e3e46fcfcf6cedcae5f26413fbd2f5332a5c39,2,621,,,
32,support,Yellow Leaf,3,Yellow Leaf_IMG_20241103_200802.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241103_200802.jpg.jpg,1e5946ed071ca0b4494271116410c7ed33348c33230ceb57f2254fadf5f48a59,2,621,,,
33,support,Yellow Leaf,3,Yellow Leaf_20241103_200916.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_200916.jpg.jpg,f8122cd88b5b5c6cd2038d49bc739de4b47da2b377565b4000853eadcbff5ef4,2,621,,,
34,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_194744.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_194744.jpg.jpg,32cd00336b126c9d63333b1f21c89f5561aa1e08561619ce684eb573a677cfa3,2,621,,,
35,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_194641.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_194641.jpg.jpg,bd5fbc6840e5f0a6361fa019bb6a51c48f1c29a8c51219c7addebbc588537c0a,2,621,,,
36,support,Yellow Leaf,3,Yellow Leaf_20241103_224231.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_224231.jpg.jpg,9b6532d6073743b974afb2d9ee8d03e9898c0d9d09ccfe325f2e546c6804123f,2,621,,,
37,support,Yellow Leaf,3,Yellow Leaf_20241103_223310.jpg.jpg,Yellow Leaf/Yellow Leaf_20241103_223310.jpg.jpg,c1bcf8e4f6ec60e154ae6fd3757a33a441df8bf5654be6214f203e19f8411456,2,621,,,
38,support,Yellow Leaf,3,Yellow Leaf_20241108_191430.jpg.jpg,Yellow Leaf/Yellow Leaf_20241108_191430.jpg.jpg,922a8c33f176c927ef3312237bcdb6e7396c92a64636ef7ba8f1ad1d6e03d463,2,621,,,
39,support,Yellow Leaf,3,Yellow Leaf_IMG_20241109_195051.jpg.jpg,Yellow Leaf/Yellow Leaf_IMG_20241109_195051.jpg.jpg,dcc4361af46c4a8a4226f82e34cf216e116c489fcf58adda0ce040fdd04f88b0,2,621,,,
